,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,89,16,4,6,1,16,5,17,5,7,19,16
C#,11,92,2,15,2,17,10,1,5,3,43,4
D,10,2,66,9,12,29,4,8,18,3,46,2
D#,11,25,18,78,1,11,6,31,2,23,10,2
E,2,4,4,1,2,3,1,1,4,1,2,15
F,14,22,25,20,3,102,8,5,3,8,21,3
F#,7,5,2,12,1,12,77,2,3,7,18,3
G,20,2,10,27,5,6,2,2,3,2,15,3
G#,4,2,13,1,2,11,13,2,46,2,4,3
A,11,1,4,21,2,15,2,2,1,22,8,2
A#,20,39,43,12,2,13,22,2,12,8,125,1
B,25,6,5,4,42,3,1,24,1,2,5,14
