,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,119,13,27,24,62,118,5,11,9,46,17,13
C#,1,95,18,3,90,5,5,3,1,50,2,5
D,26,9,163,3,42,51,13,45,17,46,7,9
D#,22,2,1,26,34,4,13,9,1,3,1,18
E,47,43,23,36,278,114,25,39,72,213,9,140
F,60,4,18,6,113,73,13,22,24,116,32,9
F#,12,4,12,8,3,2,15,42,10,49,5,19
G,43,6,3,2,24,27,4,92,4,24,41,11
G#,14,15,7,3,55,5,11,3,137,26,1,55
A,75,87,103,16,162,54,21,19,15,269,21,56
A#,17,7,34,1,14,1,8,25,3,28,51,2
B,15,6,22,11,163,17,22,13,39,27,2,192
