,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,114,7,53,92,43,38,6,97,36,12,3,9
C#,3,33,11,3,1,13,13,4,9,7,2,3
D,21,3,90,36,8,42,7,57,32,18,21,26
D#,36,4,10,80,13,35,13,83,55,10,4,5
E,14,1,9,4,50,18,3,32,10,15,9,8
F,39,9,12,12,11,68,8,83,68,3,8,12
F#,2,1,7,6,11,4,31,17,13,3,1,12
G,127,2,75,46,29,39,6,151,33,31,31,41
G#,90,17,21,39,2,39,9,23,39,4,18,7
A,14,5,16,2,6,2,5,34,1,26,3,9
A#,21,1,27,10,3,11,2,12,8,5,21,7
B,23,4,30,8,10,24,1,18,4,1,4,29
