,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,144,14,19,9,12,18,3,9,3,25,3,50
C#,5,360,60,38,37,29,8,12,18,21,46,32
D,37,62,372,9,45,39,96,69,3,57,7,118
D#,6,26,18,127,41,38,39,2,6,6,4,59
E,23,61,59,44,261,4,66,33,18,18,6,24
F,3,6,42,3,6,117,26,3,3,8,16,7
F#,1,35,119,46,65,12,667,45,15,51,15,133
G,18,3,39,3,41,3,90,364,5,25,57,47
G#,9,21,3,3,15,20,15,12,152,18,7,17
A,3,3,79,11,36,11,55,46,9,291,3,41
A#,11,16,15,3,15,3,28,66,8,12,177,62
B,42,30,104,45,43,7,111,34,52,53,68,546
