,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,22,16,8,20,13,6,2,8,3,4,2,4
C#,14,114,17,28,56,12,27,4,18,37,5,28
D,9,8,28,4,26,9,9,6,8,21,5,13
D#,5,9,1,8,7,6,46,11,19,7,3,3
E,2,23,16,13,63,2,15,8,70,49,2,22
F,1,5,12,4,3,45,5,3,10,5,8,1
F#,4,32,8,10,18,2,29,3,15,39,7,23
G,13,13,1,4,10,2,3,18,7,10,4,5
G#,22,44,11,11,41,2,14,7,86,10,2,22
A,11,59,24,7,28,2,20,6,20,135,1,21
A#,2,9,2,2,1,10,6,4,1,1,10,3
B,3,28,18,14,29,4,14,3,15,16,1,88
