,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,4,7,6,10,1,10,1,1,2,5,4
C#,6,85,75,36,104,12,80,9,23,43,4,121
D,6,120,35,1,59,30,68,16,20,35,9,30
D#,6,30,58,17,56,59,45,10,7,4,126,12
E,2,40,109,24,109,2,95,25,105,128,1,79
F,1,1,9,2,13,6,19,6,34,9,13,4
F#,1,36,12,27,117,25,85,24,76,163,21,51
G,6,6,4,2,11,6,43,5,7,8,4,17
G#,2,50,11,10,43,7,100,6,40,96,4,107
A,18,99,74,17,76,16,39,29,121,98,3,125
A#,6,28,12,2,3,1,1,10,2,6,4,15
B,1,91,88,29,117,2,53,3,41,124,17,75
