,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,66,14,31,30,16,53,3,45,6,56,70,42
C#,8,5,40,1,6,5,5,3,5,8,4,2
D,56,28,60,8,63,56,5,37,5,20,46,18
D#,31,1,30,8,8,11,3,4,3,17,12,15
E,36,13,52,6,42,53,14,33,6,13,5,6
F,21,2,64,22,63,51,14,56,4,72,51,1
F#,3,4,10,3,7,9,6,58,19,17,4,30
G,76,2,32,15,52,74,35,74,9,40,102,7
G#,1,1,1,6,5,15,1,3,6,27,3,5
A,48,3,39,14,11,63,18,74,17,49,34,24
A#,41,2,35,19,5,42,1,120,3,55,42,4
B,45,2,8,3,1,3,4,14,9,20,9,8
