,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,143,6,35,18,172,67,6,57,12,71,55,126
C#,1,31,18,1,58,5,5,3,5,25,3,30
D,158,48,109,8,78,254,20,42,2,32,55,53
D#,3,3,24,33,29,3,33,17,5,1,1,15
E,95,26,193,15,244,54,29,129,46,132,10,41
F,42,5,157,19,151,75,1,28,13,241,24,3
F#,1,4,15,35,33,9,31,10,19,72,4,30
G,76,2,24,11,63,123,27,110,7,46,99,39
G#,10,2,4,6,28,2,42,9,51,37,1,84
A,177,42,55,1,86,155,45,162,73,196,17,51
A#,6,3,104,4,8,8,1,47,18,64,47,1
B,50,4,121,16,54,4,29,14,29,143,9,71
