,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,32,4,18,5,23,5,22,22,2,36,9,20
C#,27,28,14,3,18,2,13,9,5,9,7,13
D,31,17,96,9,26,16,54,49,4,44,9,51
D#,7,5,3,15,5,4,10,2,3,5,2,13
E,26,11,33,6,30,3,29,29,1,18,6,17
F,4,4,15,2,9,12,4,7,3,7,6,4
F#,19,8,48,13,30,5,60,33,4,59,9,25
G,16,2,52,4,34,4,41,42,6,30,5,51
G#,2,3,4,1,5,5,6,4,5,2,3,7
A,45,14,52,3,11,7,50,38,2,67,4,16
A#,3,11,8,5,4,7,8,9,5,7,27,7
B,13,14,64,8,14,7,12,43,11,25,14,58
