,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,199,35,45,108,42,59,19,118,100,39,52,82
C#,37,33,23,16,6,21,17,10,45,4,38,18
D,81,14,96,90,23,47,13,41,42,30,41,23
D#,128,41,103,145,14,40,22,137,86,31,135,48
E,53,4,11,14,24,38,1,23,11,9,11,9
F,72,43,88,75,36,81,26,55,54,17,61,13
F#,21,30,29,66,3,26,33,47,9,12,16,7
G,109,6,37,143,26,108,44,230,81,13,45,37
G#,48,31,27,135,23,82,16,108,108,12,66,8
A,38,8,11,23,2,23,35,9,12,29,54,4
A#,52,13,33,92,5,66,57,72,84,49,209,18
B,60,10,38,24,3,30,16,29,32,3,22,45
