,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,11,22,22,18,3,25,14,14,15,11,1
C#,15,46,12,14,37,52,18,5,34,5,11,30
D,1,2,6,2,9,3,2,21,1,12,20,27
D#,2,29,2,18,11,15,22,1,29,4,6,3
E,21,30,1,20,30,14,12,16,16,7,10,13
F,11,21,1,9,13,30,19,2,29,5,13,5
F#,13,31,2,10,9,21,18,9,21,10,8,1
G,22,5,14,1,9,12,2,9,36,2,3,27
G#,38,63,1,39,22,10,21,19,76,23,25,3
A,2,12,1,1,2,4,6,1,31,18,6,2
A#,3,24,23,1,10,4,6,5,43,1,14,5
B,4,10,27,6,7,2,2,39,10,8,14,6
