,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,50,21,5,13,27,8,4,14,12,19,4,18
C#,12,63,11,20,41,20,69,7,34,16,67,75
D,6,12,39,12,9,2,16,31,7,17,20,20
D#,11,23,13,37,34,31,82,9,21,14,10,53
E,25,38,11,18,86,2,38,30,65,40,17,66
F,7,17,4,9,9,18,38,2,36,14,10,5
F#,11,64,7,73,52,39,56,1,38,11,65,93
G,28,5,15,14,23,2,11,57,7,4,17,30
G#,15,28,12,9,34,15,41,13,48,27,23,78
A,15,17,16,15,41,10,31,7,12,35,3,25
A#,14,74,26,17,9,9,58,13,18,2,28,47
B,1,73,38,101,71,13,66,29,45,28,45,110
