,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,14,18,14,43,8,10,2,11,38,17,36,4
C#,8,2,8,21,4,15,2,4,5,3,17,10
D,13,12,24,33,1,20,20,19,3,26,6,12
D#,42,18,28,62,6,24,3,51,27,8,18,3
E,3,2,2,2,3,10,2,11,4,1,8,79
F,25,6,7,20,11,10,5,14,56,40,17,11
F#,6,1,7,2,2,4,3,10,2,2,20,28
G,18,5,12,26,2,33,9,13,21,12,50,6
G#,32,6,15,35,43,19,5,32,22,14,37,2
A,2,3,23,25,76,14,1,2,1,12,15,1
A#,26,21,25,45,9,14,2,28,26,9,48,2
B,7,1,3,3,2,6,10,12,3,2,23,2
