,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,11,9,1,2,4,2,3,2,3,2,2,3
C#,8,33,2,21,3,13,45,2,37,3,19,10
D,2,3,5,2,19,1,1,4,5,1,2,1
D#,2,24,3,18,7,6,10,1,8,14,5,11
E,8,1,2,3,9,7,24,3,2,28,1,24
F,3,10,5,6,2,14,27,1,10,4,7,7
F#,6,47,1,14,1,22,30,2,21,3,20,2
G,2,2,1,2,1,3,3,8,8,4,1,4
G#,5,29,1,13,1,7,18,8,39,6,24,3
A,9,5,2,17,27,4,2,4,7,11,4,14
A#,2,17,1,7,1,9,14,3,20,2,35,28
B,5,16,2,7,23,1,16,1,20,2,15,20
