,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,179,52,42,49,37,160,6,38,10,69,68,1
C#,10,110,6,27,9,75,47,4,37,6,102,40
D,34,14,112,43,11,87,4,38,14,24,93,8
D#,55,22,44,175,10,66,57,40,30,18,105,22
E,38,8,5,16,27,24,2,40,1,12,28,2
F,91,61,80,81,18,425,41,68,49,107,291,11
F#,16,45,4,53,10,43,144,1,13,8,62,26
G,71,7,35,33,34,74,3,77,13,26,64,8
G#,16,19,13,26,1,38,28,21,64,3,44,29
A,75,10,32,14,10,91,6,20,5,88,50,2
A#,112,116,101,106,29,229,62,88,58,39,493,16
B,14,9,8,21,7,10,25,10,8,3,50,36
