,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,9,1,12,3,2,13,12,7,2,1,1
C#,11,13,2,16,26,3,11,10,36,1,5,14
D,1,1,1,3,1,9,1,1,2,3,2,2
D#,3,32,3,10,15,7,10,4,17,4,6,8
E,6,15,1,18,3,6,7,5,15,3,1,7
F,1,2,1,8,5,1,2,10,7,2,1,2
F#,5,14,1,3,9,3,1,1,25,2,8,5
G,1,8,16,6,3,1,2,3,9,1,1,1
G#,16,38,1,29,12,5,18,11,20,10,5,4
A,2,2,1,1,2,1,2,6,24,9,2,1
A#,2,11,3,3,3,2,7,1,3,2,1,3
B,3,3,5,6,6,2,4,7,6,13,2,1
