,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,16,2,27,15,22,28,4,2,2,5,6,3
C#,3,19,17,1,7,3,10,5,3,8,2,1
D,14,4,17,3,12,35,8,50,6,29,8,7
D#,1,2,4,3,1,2,11,6,2,8,4,5
E,9,1,12,4,6,8,4,13,10,25,1,3
F,17,5,18,5,17,11,14,6,9,29,3,8
F#,9,3,5,12,1,12,22,1,24,12,5,1
G,21,4,8,5,10,14,2,11,3,21,26,4
G#,2,4,3,8,7,1,4,2,19,4,1,7
A,24,9,64,9,3,10,2,14,1,14,21,1
A#,8,13,25,11,2,3,3,7,3,16,5,1
B,4,2,8,4,2,1,13,2,15,2,3,3
