,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,37,8,86,7,59,31,3,29,4,30,22,73
C#,13,6,10,29,25,5,5,6,7,8,5,21
D,55,13,32,9,79,71,10,9,8,26,20,6
D#,7,23,18,4,41,14,11,2,7,6,6,4
E,20,23,67,39,48,41,80,47,32,74,8,22
F,40,2,27,14,61,9,7,25,15,36,26,16
F#,1,5,6,5,53,8,14,35,64,8,2,11
G,25,2,17,1,19,37,24,18,3,48,24,22
G#,2,6,7,9,14,15,44,11,13,74,5,20
A,75,10,20,7,41,19,7,41,45,42,13,125
A#,12,20,26,2,6,27,2,5,5,17,6,8
B,102,22,23,11,55,1,7,12,17,75,3,47
