,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,196,1,54,68,67,63,1,72,81,6,3,6
C#,7,22,2,2,6,19,4,10,14,1,3,1
D,61,19,39,1,2,30,1,37,18,1,4,29
D#,81,1,13,71,32,1,3,38,19,5,7,6
E,55,8,3,1,18,1,11,40,5,78,1,1
F,64,17,28,6,52,51,4,23,63,1,3,14
F#,10,3,1,5,11,15,6,1,3,1,1,15
G,72,7,35,38,30,24,11,244,30,4,12,39
G#,68,15,14,27,6,72,4,31,72,5,4,12
A,10,2,18,4,77,29,3,2,17,7,11,1
A#,5,5,4,4,1,2,4,8,8,2,9,5
B,5,2,43,6,3,7,16,29,12,1,1,11
