,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,4,6,10,14,14,2,4,4,12,4,14
C#,2,35,1,4,4,59,34,1,17,8,9,4
D,16,2,2,8,36,4,2,8,4,6,2,2
D#,4,10,2,16,2,10,18,8,18,2,2,2
E,4,6,4,10,8,8,8,21,28,2,4,8
F,2,20,4,2,2,23,16,2,36,22,10,4
F#,4,8,6,22,14,8,22,21,8,10,34,6
G,10,10,4,6,8,4,14,16,2,18,2,30
G#,6,54,20,10,10,10,14,8,46,2,14,10
A,16,4,14,2,20,3,14,12,6,6,24,16
A#,8,33,3,14,4,3,6,2,10,41,23,2
B,2,2,8,4,20,4,22,24,17,4,4,34
