,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,65,4,24,82,13,25,10,44,14,2,23,14
C#,6,4,10,9,6,4,3,4,3,1,3,9
D,25,6,18,21,30,24,5,21,6,2,24,49
D#,46,6,50,29,6,14,21,64,26,13,37,10
E,11,6,16,6,18,23,7,18,8,17,3,4
F,22,27,50,29,11,29,1,24,21,13,21,10
F#,7,9,3,3,7,12,2,10,16,6,2,9
G,73,6,21,68,20,27,7,33,30,26,29,10
G#,5,17,6,6,4,21,24,54,3,3,6,10
A,17,3,39,4,5,25,2,10,2,11,13,30
A#,6,12,20,53,1,20,3,25,14,18,18,12
B,38,3,11,12,9,7,3,36,16,8,24,14
