,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,60,16,5,45,25,25,12,25,49,10,26,3
C#,14,49,5,10,32,12,17,12,33,21,11,14
D,8,1,36,10,6,11,6,17,9,6,36,2
D#,64,18,8,83,9,20,8,23,48,6,19,37
E,18,47,6,7,80,9,8,14,15,24,9,13
F,17,11,15,17,9,80,5,14,24,5,6,3
F#,3,9,7,10,4,4,58,5,8,27,5,3
G,17,6,19,38,16,10,1,95,19,4,31,14
G#,44,30,4,59,24,17,5,20,98,11,20,13
A,12,23,11,6,23,8,13,7,11,43,12,3
A#,32,7,28,28,6,7,6,27,17,10,52,9
B,11,13,4,30,16,3,4,11,15,5,2,35
