,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,177,51,89,101,160,55,6,183,30,36,34,65
C#,24,20,23,35,14,37,2,40,37,6,19,5
D,114,13,131,50,53,96,16,166,19,33,7,53
D#,43,31,44,118,9,32,24,94,70,11,33,11
E,106,16,65,10,87,47,8,181,13,14,14,24
F,75,15,42,12,37,60,3,190,71,66,34,30
F#,10,10,16,2,6,6,17,16,12,12,4,5
G,208,24,185,78,170,120,13,414,51,69,47,88
G#,55,35,43,31,6,59,12,40,81,3,29,9
A,56,11,48,10,26,38,8,55,2,82,2,34
A#,48,33,17,57,4,23,6,20,6,10,24,1
B,71,3,48,17,12,62,1,68,11,30,2,70
