,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,30,7,2,9,6,2,2,14,2,13,5,23
C#,4,31,25,13,24,4,30,3,3,22,25,24
D,10,18,49,4,12,4,25,24,4,59,5,41
D#,2,14,2,11,17,14,17,4,1,3,23,17
E,18,40,26,11,29,7,29,18,11,6,11,17
F,6,2,53,6,4,21,11,2,1,1,8,16
F#,3,18,30,21,44,5,239,19,16,27,20,91
G,13,16,29,2,35,8,24,24,2,10,3,17
G#,1,10,2,2,13,3,13,5,16,8,2,8
A,11,14,61,7,5,6,35,13,15,34,15,19
A#,12,22,13,2,7,20,31,6,4,5,1,9
B,9,17,29,17,27,4,76,55,5,28,15,59
