,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,118,30,54,69,31,105,28,18,4,127,157,22
C#,31,127,31,12,14,56,55,8,24,6,178,24
D,63,15,109,40,16,128,7,62,6,20,168,6
D#,105,19,29,85,18,29,39,20,14,54,50,2
E,47,25,6,6,8,46,6,48,6,6,20,4
F,126,121,191,91,36,177,19,29,28,70,144,16
F#,15,52,16,37,2,32,47,24,8,34,67,6
G,49,18,23,48,44,60,8,56,2,44,57,8
G#,14,22,9,10,3,32,16,6,29,2,6,18
A,74,2,34,33,13,145,26,30,4,62,87,7
A#,87,106,134,25,36,235,83,112,14,94,179,18
B,34,29,12,8,1,4,6,4,20,4,10,29
