,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,83,13,91,67,14,28,10,26,5,52,49,34
C#,14,23,55,13,4,2,10,4,2,2,3,4
D,88,36,679,52,48,76,52,314,11,27,149,114
D#,87,46,108,187,6,15,4,39,30,15,6,4
E,3,21,14,6,4,17,24,21,7,18,10,2
F,4,1,70,40,24,105,45,28,19,13,79,10
F#,11,1,53,3,18,13,23,68,13,93,32,10
G,61,8,208,70,24,60,64,244,5,95,272,78
G#,2,10,11,1,14,22,33,26,4,4,3,6
A,44,1,93,6,6,15,96,87,18,71,34,37
A#,10,2,162,38,10,30,21,284,12,63,120,7
B,65,15,101,1,5,10,3,49,5,55,2,55
