,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,20,7,6,8,14,14,10,4,33,12,15,14
C#,2,2,4,4,16,2,28,1,10,22,3,6
D,16,2,34,8,36,10,6,8,4,6,2,2
D#,2,2,2,14,6,2,28,8,3,10,2,9
E,4,8,4,10,26,8,5,21,44,24,4,8
F,2,2,4,8,6,18,4,2,2,22,2,6
F#,4,14,6,12,12,4,8,21,6,34,8,20
G,10,10,4,6,8,4,14,16,2,18,2,30
G#,2,6,20,19,8,2,7,8,8,2,2,49
A,16,34,14,12,20,3,2,12,4,16,24,16
A#,3,2,3,4,4,2,2,2,2,41,2,15
B,14,16,8,16,18,4,22,24,17,6,2,103
