,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,17,14,8,6,39,4,3,42,12,30,6,15
C#,13,22,21,2,39,2,21,11,21,128,5,18
D,25,15,45,3,55,9,9,14,1,57,6,117
D#,5,24,2,7,21,5,8,4,2,3,10,1
E,75,164,110,33,84,20,17,42,6,46,3,21
F,26,3,13,5,33,21,6,19,40,12,2,12
F#,3,23,51,6,34,6,6,8,3,15,2,13
G,12,3,47,2,89,37,21,53,8,28,5,19
G#,11,73,12,3,52,17,15,53,30,5,4,6
A,4,21,20,2,136,23,43,71,24,78,2,8
A#,4,4,2,6,2,7,2,6,6,2,10,3
B,52,9,26,3,40,23,12,51,30,28,2,10
