,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,54,8,50,76,13,41,13,42,42,14,79,13
C#,27,57,1,10,2,6,7,4,7,83,19,7
D,73,10,64,79,3,36,16,48,7,22,56,5
D#,66,16,85,131,1,64,9,96,77,9,100,9
E,9,123,5,1,3,10,3,13,44,15,3,25
F,29,13,54,99,10,53,8,38,36,9,87,7
F#,11,4,7,12,164,7,19,13,4,14,7,4
G,53,11,25,94,8,75,3,76,60,11,66,11
G#,38,4,22,40,1,71,2,67,69,2,42,5
A,17,111,42,2,11,11,9,12,1,41,28,129
A#,57,16,56,111,10,63,8,79,54,34,156,7
B,11,8,8,9,70,6,5,5,5,3,8,10
