,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,19,15,7,2,44,8,1,11,12,13,7,34
C#,4,6,6,6,25,5,7,1,5,9,3,16
D,9,11,28,4,37,6,2,29,9,1,1,15
D#,1,7,7,3,28,1,17,2,5,7,2,9
E,17,10,28,23,169,15,23,34,59,38,4,38
F,4,5,4,9,17,19,6,16,2,13,10,4
F#,4,64,6,73,33,1,38,10,12,18,4,18
G,29,1,10,5,11,18,8,52,6,1,14,35
G#,4,3,7,6,26,15,23,3,19,34,2,29
A,23,25,6,10,14,11,7,11,24,31,2,23
A#,4,74,3,3,11,9,3,4,1,3,1,32
B,43,10,40,27,44,6,9,17,14,19,25,65
