,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,19,32,3,20,5,4,7,10,6,8,1,7
C#,24,77,2,18,72,3,13,2,118,26,1,17
D,11,2,1,1,1,2,22,1,6,10,6,1
D#,15,31,2,11,22,8,27,4,28,20,2,20
E,7,58,4,36,35,2,13,10,78,38,8,31
F,2,3,12,15,1,26,15,4,20,2,6,5
F#,7,12,6,22,25,23,11,2,42,24,4,11
G,12,2,61,8,6,13,1,7,14,40,4,2
G#,18,130,10,9,75,16,28,27,145,34,9,27
A,6,19,11,32,26,1,33,44,39,19,1,19
A#,3,9,1,3,10,8,3,6,7,1,10,2
B,5,7,3,17,43,1,15,4,18,26,19,50
