,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,198,88,14,60,9,25,11,13,67,1,81,16
C#,116,218,10,69,7,49,14,11,32,12,74,35
D,5,3,32,35,8,6,3,2,3,1,7,4
D#,77,127,29,807,31,115,27,17,166,2,23,13
E,102,11,47,49,101,32,5,4,9,87,5,4
F,18,54,3,176,16,213,37,29,43,4,32,17
F#,8,7,3,36,19,75,178,2,32,4,11,12
G,11,6,3,26,4,30,4,68,60,9,25,1
G#,80,68,1,99,11,64,85,79,762,14,107,11
A,9,3,1,2,70,4,2,47,6,43,37,2
A#,54,47,6,66,1,11,16,22,194,19,230,36
B,7,15,7,9,13,1,5,118,8,76,69,71
