,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,66,36,6,81,24,31,8,22,24,7,66,10
C#,62,58,12,38,71,24,20,13,27,4,37,18
D,8,9,14,22,7,54,17,12,15,2,7,6
D#,18,58,15,135,3,25,106,89,51,5,48,61
E,10,39,8,18,28,15,46,64,41,12,5,17
F,36,5,19,56,32,45,6,19,57,12,15,9
F#,6,27,9,37,24,17,82,15,22,36,51,42
G,35,13,26,32,20,45,13,48,33,8,100,10
G#,79,27,4,46,35,27,8,65,48,2,24,27
A,20,7,14,8,2,1,8,4,2,12,5,40
A#,30,106,18,41,45,26,11,26,55,5,74,11
B,11,9,28,99,12,1,43,6,17,18,16,44
