,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,96,18,107,37,161,62,80,93,38,22,36,47
C#,15,13,30,32,53,15,6,16,26,34,15,6
D,53,25,302,47,62,60,197,342,15,159,12,62
D#,118,16,42,5,2,79,24,43,152,19,51,6
E,105,4,37,15,22,8,25,132,14,155,34,68
F,47,15,16,17,15,50,11,64,18,52,24,24
F#,53,8,93,8,8,3,25,46,6,153,54,41
G,189,12,210,9,55,40,45,173,10,64,105,117
G#,11,38,4,35,4,14,2,18,7,24,43,22
A,107,79,282,9,72,19,50,46,33,247,12,40
A#,36,6,87,48,15,18,30,18,3,33,54,6
B,47,2,110,22,116,26,6,39,1,34,6,71
