,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,12,7,18,7,41,17,6,8,13,17,10,20
C#,14,27,8,15,6,6,13,13,10,7,12,16
D,14,14,38,1,25,10,22,19,7,13,9,25
D#,9,11,1,21,4,9,7,5,12,10,9,10
E,26,9,20,11,33,7,9,11,18,19,3,24
F,20,12,10,8,12,33,10,6,13,7,16,9
F#,9,14,12,8,11,13,27,8,10,7,16,12
G,17,10,19,4,8,10,7,24,4,17,6,16
G#,17,12,5,7,10,21,8,5,17,8,8,12
A,19,5,20,8,23,11,16,13,8,33,1,14
A#,8,13,10,11,3,12,8,7,7,13,23,4
B,11,13,36,7,14,7,14,23,11,20,6,30
