,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,66,5,10,18,51,26,7,26,3,36,16,19
C#,3,33,12,6,33,16,6,14,4,9,3,10
D,17,4,57,1,38,79,7,26,36,28,20,21
D#,10,48,14,15,24,58,22,3,1,11,16,8
E,19,10,14,12,64,23,20,111,35,21,7,29
F,28,15,50,46,11,32,8,23,6,84,10,2
F#,11,4,2,8,13,6,61,12,12,40,2,10
G,30,16,43,7,21,22,14,43,4,53,58,13
G#,4,5,2,2,19,4,14,4,57,15,54,43
A,64,53,51,7,36,25,12,24,32,173,20,22
A#,19,9,39,30,18,9,8,19,2,18,67,12
B,12,11,18,18,37,4,18,19,13,31,9,54
