,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,2,21,6,1,1,1,1,6,18,4,3
C#,4,16,18,24,51,6,17,9,10,6,11,14
D,21,5,217,4,21,6,143,28,18,43,16,15
D#,2,12,2,40,11,5,24,2,18,3,6,8
E,13,25,30,14,35,11,52,78,11,9,27,8
F,15,7,6,16,3,36,3,9,3,19,6,10
F#,1,34,75,6,26,5,99,14,4,42,35,175
G,1,3,15,4,48,3,29,51,10,9,66,24
G#,4,6,21,8,12,3,4,2,6,5,10,15
A,10,12,21,3,12,15,42,18,13,33,6,6
A#,8,35,13,2,67,6,23,24,4,6,42,13
B,2,26,98,14,3,7,75,26,2,5,14,63
