,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,24,2,2,44,2,32,10,2,22,3,2,6
C#,2,21,2,12,10,4,2,8,6,5,34,21
D,21,2,2,2,4,2,10,4,32,3,87,1
D#,22,2,2,4,10,12,8,17,6,2,4,2
E,6,4,10,10,58,2,6,3,18,15,2,7
F,2,2,2,2,194,2,2,2,8,2,4,2
F#,4,2,3,4,20,8,4,2,10,8,4,4
G,3,10,9,1,6,6,5,4,35,4,2,8
G#,8,2,39,2,6,34,27,4,10,10,4,16
A,4,18,2,4,8,2,1,7,19,10,80,12
A#,17,4,93,2,11,4,2,48,4,6,2,4
B,4,6,11,14,12,10,22,1,9,26,4,30
