,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,24,7,20,53,2,11,5,24,35,5,24,5
C#,21,2,9,1,13,2,1,3,52,17,3,1
D,29,6,87,22,5,41,8,31,1,25,19,3
D#,35,32,39,7,6,16,2,51,30,7,29,3
E,19,6,5,9,1,9,2,7,10,2,7,5
F,20,16,14,16,3,28,7,11,6,15,31,7
F#,6,16,6,5,2,2,18,5,17,3,9,13
G,31,30,30,9,2,20,10,32,2,24,51,3
G#,17,2,14,12,4,3,2,4,9,3,4,44
A,12,4,19,17,2,1,3,28,2,22,39,4
A#,35,1,44,45,3,10,5,18,2,44,39,3
B,6,34,3,3,6,1,10,2,3,4,1,4
