,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,66,8,49,57,34,21,21,70,32,63,47,4
C#,7,26,16,11,17,6,16,8,13,25,27,9
D,59,24,144,46,28,44,43,122,29,46,131,22
D#,60,10,56,96,9,22,23,73,37,32,71,25
E,28,19,22,15,70,14,26,13,17,31,15,11
F,27,5,36,40,13,50,9,17,36,24,46,10
F#,27,9,39,24,17,14,54,30,11,41,27,6
G,52,18,140,80,14,20,19,130,23,30,124,8
G#,19,11,35,35,16,40,10,19,62,15,44,28
A,61,19,48,26,29,19,41,32,12,59,35,13
A#,52,21,133,70,17,47,31,132,42,17,120,23
B,13,11,20,14,17,16,6,12,20,11,19,30
