,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,21,26,4,47,8,21,5,26,25,1,18,5
C#,19,6,2,16,4,18,5,7,26,3,7,2
D,6,8,2,9,1,9,1,8,5,1,2,1
D#,32,15,8,21,8,17,4,21,62,1,5,5
E,4,2,3,7,5,3,2,11,6,3,4,1
F,23,12,4,14,7,8,1,15,31,1,5,7
F#,5,3,1,2,1,2,30,16,3,22,12,9
G,16,11,15,13,4,13,1,17,17,1,9,1
G#,52,23,11,55,2,17,2,11,35,4,29,4
A,3,1,2,1,1,1,1,19,2,1,1,2
A#,13,5,3,9,5,14,3,2,30,2,8,2
B,8,1,5,5,3,3,1,2,4,26,4,1
