,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,288,51,10,198,61,171,2,60,70,99,108,10
C#,71,69,22,67,22,30,29,22,16,2,40,10
D,20,16,102,20,6,38,8,10,8,18,9,4
D#,116,82,15,274,13,19,46,55,175,1,67,23
E,10,13,13,16,76,57,12,58,16,11,20,2
F,65,20,33,30,46,291,25,44,89,80,34,8
F#,2,7,1,22,13,16,92,9,9,12,26,48
G,96,18,4,18,33,54,9,87,48,27,83,7
G#,166,32,10,60,9,50,11,52,169,19,50,52
A,178,7,12,5,1,22,4,37,6,58,33,5
A#,99,62,23,104,9,10,12,50,56,39,49,18
B,16,23,14,71,15,8,7,3,18,3,12,9
