,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,3,6,17,1,1,23,1,11,16,13,4
C#,2,16,1,10,2,34,24,6,45,3,16,3
D,3,6,11,8,1,46,50,83,10,29,15,2
D#,5,4,8,56,1,26,52,174,14,8,97,1
E,1,1,12,2,8,2,3,5,1,2,1,5
F,8,32,12,26,2,6,2,76,26,5,51,2
F#,24,34,1,47,6,4,12,8,17,19,23,1
G,3,7,9,117,6,1,14,14,2,22,134,67
G#,23,49,8,20,3,11,8,4,29,2,45,2
A,16,11,58,4,3,3,14,17,2,2,3,12
A#,6,11,35,144,4,36,35,87,43,7,103,2
B,1,2,5,1,10,4,12,1,1,10,2,19
