,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,1,1,3,48,70,11,1,14,2,39,6
C#,25,32,27,10,25,19,31,1,38,4,9,10
D,5,21,306,3,18,5,140,27,3,79,3,15
D#,1,9,5,5,2,8,10,3,6,6,6,2
E,3,13,39,4,25,2,22,46,15,16,3,16
F,1,9,1,2,1,6,4,29,28,6,3,2
F#,1,21,100,4,29,22,37,23,1,101,17,22
G,1,5,33,2,29,22,38,26,2,20,2,20
G#,8,40,1,6,7,8,48,1,5,1,3,2
A,1,16,92,14,25,12,59,28,1,85,1,9
A#,38,19,5,2,2,1,4,4,10,1,3,9
B,1,11,20,8,29,2,11,20,1,16,2,36
