,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,3,2,7,561,12,68,3,3,63,23,27,6
C#,3,12,31,30,17,4,16,2,1,2,23,31
D,15,39,57,1,16,3,56,11,1,17,47,12
D#,115,14,154,2,6,74,36,1,7,1,1,7
E,7,11,27,4,25,1,21,9,2,7,4,23
F,42,2,2,5,32,1,5,29,4,1,37,1
F#,4,11,23,7,24,4,19,15,8,31,15,31
G,13,1,5,2,4,27,31,16,4,10,2,21
G#,320,3,6,8,84,1,6,1,3,7,4,6
A,7,13,23,13,7,2,9,23,7,34,66,7
A#,5,3,6,2,24,29,5,4,16,73,48,12
B,2,24,39,18,10,8,10,8,3,22,9,17
