,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,5,2,12,1,9,4,4,13,5,7,6
C#,9,6,2,32,21,8,18,1,28,10,12,30
D,2,2,4,6,2,13,3,15,6,1,1,3
D#,19,37,2,39,25,1,25,4,32,3,10,50
E,4,26,6,41,42,1,36,10,28,15,9,36
F,7,7,5,2,2,6,6,5,3,1,6,4
F#,7,24,3,41,60,4,39,5,25,6,13,39
G,3,3,19,9,6,5,6,5,7,4,5,4
G#,8,25,5,26,36,5,44,10,40,10,16,31
A,3,7,2,1,13,2,6,10,11,5,4,19
A#,3,11,1,10,12,3,23,3,21,1,9,23
B,3,24,2,27,34,5,59,6,42,15,28,46
