,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,104,7,111,77,33,102,18,80,81,36,20,48
C#,3,13,3,9,15,2,2,4,17,5,10,7
D,94,5,44,76,6,57,20,52,42,3,24,23
D#,88,18,55,53,22,39,8,133,43,4,8,16
E,27,14,12,16,10,31,9,12,24,13,22,31
F,85,3,73,37,25,47,13,17,88,6,32,22
F#,12,1,2,8,4,6,2,20,4,14,5,7
G,111,6,20,127,13,68,9,53,26,5,20,11
G#,85,5,57,43,33,69,10,58,69,13,38,25
A,23,5,10,2,8,7,5,8,19,9,8,14
A#,8,12,22,26,13,9,2,23,60,16,23,8
B,78,2,17,13,39,8,6,8,32,2,7,12
