,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,72,11,36,143,12,49,9,27,14,34,96,9
C#,14,44,17,21,14,63,23,2,26,3,26,10
D,71,8,90,82,4,145,68,19,18,4,80,10
D#,93,30,94,152,14,67,99,141,50,21,131,8
E,7,1,109,7,14,24,4,17,4,2,5,79
F,45,10,88,127,17,104,13,41,156,43,161,2
F#,6,9,3,29,117,32,32,17,19,10,83,28
G,35,4,12,61,4,87,10,85,23,19,125,31
G#,52,52,12,42,43,48,20,42,100,14,88,32
A,54,2,11,22,76,24,17,22,17,66,90,125
A#,52,87,150,173,4,154,31,75,62,106,264,15
B,11,5,18,42,2,10,10,8,13,3,23,47
