,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,13,28,7,7,4,14,2,4,10,5,29,14
C#,32,4,2,10,1,4,3,4,1,3,17,4
D,7,4,2,11,7,2,1,2,1,9,1,17
D#,15,18,15,4,2,20,1,2,2,6,2,2
E,4,2,1,3,5,25,5,1,1,5,4,2
F,8,12,6,22,22,11,13,21,17,9,7,1
F#,2,41,1,10,5,7,1,9,4,1,1,2
G,4,2,1,5,1,28,6,4,30,4,9,2
G#,8,1,1,5,3,21,2,33,6,2,15,3
A,1,5,16,1,2,1,2,58,3,13,15,2
A#,33,10,1,2,1,5,3,13,24,10,2,3
B,13,4,2,1,3,1,2,3,5,14,4,3
