,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,20,39,27,561,46,6,9,4,63,21,6,37
C#,4,5,14,30,16,55,21,3,42,16,3,1
D,38,20,58,120,9,57,4,50,2,28,7,13
D#,115,14,154,15,38,74,36,1,7,1,1,7
E,4,23,26,24,38,20,57,21,2,27,12,23
F,9,6,23,108,46,30,26,14,2,42,7,4
F#,4,12,7,7,69,32,21,18,40,17,1,80
G,14,10,22,3,16,44,16,50,61,17,8,29
G#,320,5,6,8,84,5,15,56,15,3,2,7
A,49,8,47,13,11,12,30,29,11,56,2,25
A#,6,3,19,2,3,1,1,4,21,9,7,10
B,19,1,48,18,4,8,54,12,20,47,1,10
