,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,22,25,27,32,1,3,7,2,61,20,19,27
C#,34,30,5,27,9,16,20,27,9,24,6,6
D,30,5,7,5,1,1,10,76,2,45,6,12
D#,43,20,5,148,4,13,6,13,78,4,27,11
E,1,4,3,3,1,2,3,61,8,8,1,8
F,2,5,1,24,1,3,2,1,21,1,2,4
F#,4,22,13,4,5,9,10,15,7,13,5,14
G,38,35,61,8,80,1,20,2,5,40,27,1
G#,53,27,2,86,10,11,14,1,16,13,16,20
A,18,19,49,2,2,10,20,44,18,8,1,2
A#,13,5,8,25,3,6,4,33,15,1,11,13
B,30,16,7,4,1,1,10,41,29,9,14,5
