,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,20,34,4,24,42,10,15,4,2,8,4,12
C#,30,139,128,14,125,6,26,1,30,110,8,59
D,6,85,67,4,113,4,48,2,14,37,2,26
D#,6,1,58,30,44,59,6,10,13,18,126,8
E,32,132,78,2,210,11,51,44,145,97,12,116
F,4,2,2,2,20,24,14,6,34,34,38,4
F#,4,15,18,16,26,16,58,8,40,62,11,47
G,10,13,6,18,12,8,8,26,10,26,16,5
G#,6,41,17,16,92,18,28,12,123,95,4,86
A,30,107,36,4,126,29,40,24,61,176,3,97
A#,6,18,40,88,20,76,2,2,106,4,14,10
B,10,87,52,14,101,20,40,12,66,66,2,73
