,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,45,8,8,15,1,11,11,16,2,12,4,10
C#,10,70,4,5,2,21,5,2,1,7,32,6
D,6,3,43,14,1,9,3,20,2,1,54,2
D#,16,16,10,66,2,9,11,2,3,7,20,7
E,3,2,1,6,48,11,1,6,2,4,14,15
F,14,20,15,6,11,163,17,4,3,14,47,3
F#,3,9,2,11,1,12,56,2,2,14,28,3
G,4,8,22,4,7,14,4,30,3,2,8,2
G#,6,4,4,2,2,4,1,2,14,2,10,4
A,8,4,20,11,3,22,1,8,2,51,27,4
A#,6,24,57,28,15,50,31,9,8,14,339,4
B,4,7,6,8,42,5,2,16,2,2,2,23
