,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,33,2,8,3,15,5,4,23,2,6,22,10
C#,2,13,4,4,6,3,2,6,2,1,5,2
D,13,10,12,25,30,19,6,12,2,7,19,1
D#,2,6,27,10,15,3,10,3,2,3,16,3
E,18,6,21,3,3,12,17,31,3,3,6,2
F,12,3,19,24,3,5,2,13,12,10,30,1
F#,14,5,9,6,2,2,2,1,25,17,8,5
G,25,2,3,4,48,3,1,5,9,1,2,22
G#,16,38,1,4,12,5,2,3,4,10,2,15
A,13,2,13,6,4,6,2,14,3,9,1,21
A#,11,2,36,14,2,16,2,1,2,19,10,2
B,4,2,20,6,3,9,4,7,6,31,7,1
