,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,1,4,20,48,8,4,4,12,33,20,46,12
C#,18,2,8,18,28,7,40,6,31,2,4,5
D,26,3,6,18,6,63,9,1,3,17,16,2
D#,17,4,12,12,8,36,47,18,73,7,30,3
E,8,8,36,2,16,26,7,6,28,6,2,5
F,48,3,19,12,14,59,2,28,6,26,71,6
F#,21,42,3,6,3,2,2,24,31,3,8,8
G,6,2,46,6,5,29,12,6,10,34,18,74
G#,30,47,2,98,25,4,8,5,93,17,3,1
A,16,7,3,12,2,14,11,23,5,13,26,25
A#,42,4,79,6,6,46,2,11,9,13,14,4
B,18,3,38,12,2,12,12,21,8,22,1,3
