,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,68,2,44,14,54,21,3,12,13,80,6,86
C#,6,33,30,4,39,7,16,11,11,15,6,32
D,49,21,36,7,63,51,4,19,2,56,2,30
D#,8,14,4,2,15,3,11,5,11,8,2,9
E,60,27,69,18,150,66,39,41,73,124,2,78
F,7,5,49,4,72,50,1,19,10,59,9,7
F#,1,13,10,16,50,7,27,9,13,13,4,24
G,32,1,13,6,27,21,17,37,15,23,2,13
G#,10,16,8,6,49,6,26,1,29,50,4,53
A,124,40,40,8,122,49,14,26,53,148,11,56
A#,5,2,3,1,2,6,3,2,4,12,11,3
B,33,19,31,9,103,5,22,22,38,104,5,70
