,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,45,17,7,4,20,80,7,11,48,3,16,27
C#,13,6,6,16,2,14,31,4,1,16,17,9
D,7,10,2,8,1,1,13,1,2,3,6,4
D#,27,16,7,6,2,3,9,6,10,1,8,3
E,26,2,4,8,4,6,1,61,1,2,10,10
F,75,21,1,11,6,56,4,8,14,6,5,5
F#,3,19,13,6,2,3,16,2,3,11,2,14
G,11,3,61,10,6,8,1,4,12,40,11,5
G#,29,4,2,22,5,14,15,26,44,5,11,15
A,3,16,49,1,2,9,7,44,27,8,6,7
A#,17,6,2,6,4,15,5,6,27,2,18,2
B,2,8,4,1,9,6,11,4,12,11,19,2
