,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,1,25,2,3,10,1,4,1,2,50,20
C#,32,1,13,1,1,4,3,1,1,2,17,1
D,51,9,10,3,26,10,1,16,1,10,2,17
D#,1,18,11,4,2,20,1,2,2,1,2,1
E,3,2,38,3,3,34,6,6,2,9,4,3
F,3,12,4,3,56,3,1,23,17,15,4,3
F#,1,41,4,10,4,7,1,15,2,6,1,1
G,14,2,10,1,1,53,18,4,1,33,6,2
G#,8,1,1,5,1,21,2,33,6,12,15,1
A,16,2,17,2,5,2,3,70,7,3,25,12
A#,11,10,6,2,1,1,3,3,24,59,3,3
B,20,5,1,1,4,1,2,1,5,12,1,1
