,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,308,51,107,2,41,94,5,37,24,88,82,62
C#,58,82,25,18,2,1,5,6,8,1,22,14
D,60,14,57,45,84,5,2,33,7,2,6,36
D#,21,55,23,80,26,20,6,4,4,4,6,4
E,58,11,32,10,89,125,14,47,7,8,16,10
F,87,14,52,33,79,262,14,113,2,53,31,43
F#,4,4,10,11,13,22,41,42,13,2,2,2
G,59,6,8,21,69,119,19,83,59,82,16,17
G#,2,3,8,9,4,16,28,36,52,57,24,10
A,46,3,13,6,3,62,22,56,5,88,103,44
A#,66,12,20,10,7,12,10,71,50,61,116,37
B,132,4,14,8,14,46,3,24,4,8,16,50
