,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,53,10,9,8,25,49,6,8,2,13,30,17
C#,3,9,16,4,1,2,5,3,5,1,3,4
D,32,8,35,6,2,32,9,13,4,3,6,3
D#,8,5,12,22,7,1,6,3,11,3,9,3
E,8,1,10,8,13,27,4,49,2,4,10,1
F,22,5,10,8,29,59,12,30,5,63,12,6
F#,4,2,5,11,2,6,7,25,2,2,1,4
G,35,2,13,7,23,35,10,41,8,14,10,7
G#,4,4,5,5,1,3,4,4,8,9,1,4
A,31,4,14,1,6,34,5,18,4,16,19,4
A#,13,5,3,8,19,10,5,8,5,26,12,5
B,18,1,16,2,5,3,4,3,2,2,6,6
