,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,4,2,6,2,2,2,2,5,6,8,14
C#,2,2,6,8,5,2,32,1,8,6,2,19
D,4,12,15,2,8,11,12,9,1,9,14,2
D#,22,2,2,6,10,34,4,4,4,4,2,4
E,4,2,2,8,5,3,5,5,2,5,6,2
F,14,3,8,2,2,3,10,2,5,5,10,4
F#,2,18,1,10,6,12,2,6,6,3,8,13
G,4,4,1,18,5,2,4,10,4,16,12,30
G#,7,8,2,8,1,2,8,6,4,1,2,24
A,4,2,19,4,3,7,1,10,1,9,4,9
A#,2,4,10,10,4,6,6,4,1,1,3,2
B,2,2,6,10,5,6,11,24,5,16,2,1
