,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,83,6,144,83,120,34,33,207,29,127,24,74
C#,7,17,20,4,19,5,2,2,15,1,10,9
D,202,30,198,9,23,65,95,246,19,112,34,141
D#,86,5,27,37,5,27,21,99,28,9,38,2
E,94,7,48,4,19,31,14,97,11,49,1,26
F,33,16,61,23,45,29,2,62,50,29,19,21
F#,45,34,81,28,21,2,23,51,4,32,1,9
G,186,6,245,109,103,96,26,126,22,46,76,163
G#,44,8,24,25,4,33,4,16,25,7,34,7
A,112,4,112,3,21,28,61,60,13,18,11,63
A#,11,11,39,51,2,26,7,72,23,4,37,3
B,61,26,176,8,8,14,9,166,16,59,1,30
