,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,1,28,6,36,41,11,4,12,33,21,12,12
C#,19,10,8,18,28,7,4,6,31,2,4,5
D,3,3,2,8,17,2,9,33,3,17,6,2
D#,17,4,4,7,8,3,47,14,73,7,12,3
E,8,14,36,2,16,19,7,6,28,6,5,5
F,3,3,2,6,7,2,6,2,6,1,1,6
F#,21,12,3,6,3,4,2,24,31,3,8,8
G,6,2,46,6,5,9,12,9,10,1,3,74
G#,30,47,2,98,25,4,8,5,93,17,3,1
A,22,7,3,4,5,1,11,3,5,13,1,25
A#,14,12,1,2,3,2,2,5,9,19,10,4
B,18,3,38,12,2,12,12,21,8,22,1,3
