,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,56,6,20,100,3,25,16,39,22,7,17,21
C#,9,5,4,13,3,2,24,6,2,3,5,3
D,35,6,43,25,1,51,2,39,32,29,10,20
D#,47,21,41,37,1,20,24,117,44,11,10,2
E,6,3,12,2,1,1,3,5,1,2,2,5
F,24,5,40,30,1,24,2,18,102,5,4,16
F#,3,34,1,25,6,1,13,13,17,11,1,1
G,58,5,33,87,5,31,9,116,23,2,23,28
G#,43,1,29,23,3,67,8,40,37,2,15,39
A,24,11,58,6,3,3,1,2,2,2,3,12
A#,5,3,9,20,4,4,35,20,23,2,20,3
B,22,2,38,7,10,40,1,10,9,10,2,31
